latitude,longtitude,depth,temperature,time
,,1.166,27.6,1782050143119
,,1.166,27.6,1782050143202
,,1.155,27.6,1782050143285
,,1.166,27.6,1782050143368
,,1.145,27.6,1782050143451
,,1.114,27.6,1782050143535
,,1.082,27.6,1782050143646
,,1.093,27.6,1782050143699
,,1.082,27.6,1782050143785
,,1.072,27.6,1782050143866
,,1.062,27.6,1782050143949
44.161725,8.334941666666667,1.041,0.0,1782050144000
,,1.041,27.6,1782050144031
,,1.020,27.6,1782050144114
,,1.009,27.6,1782050144197
,,0.989,27.6,1782050144281
,,0.947,27.6,1782050144363
,,0.947,27.6,1782050144446
,,0.947,27.6,1782050144565
,,0.937,27.6,1782050144612
,,0.937,27.6,1782050144695
,,0.937,27.6,1782050144778
,,0.947,27.6,1782050144862
,,0.978,27.6,1782050144945
44.16172666666667,8.334941666666667,1.020,0.0,1782050145000
,,1.020,27.6,1782050145028
,,1.062,27.6,1782050145145
,,1.103,27.6,1782050145206
,,1.145,27.6,1782050145306
,,1.155,27.6,1782050145360
,,1.145,27.6,1782050145511
,,1.134,27.6,1782050145532
,,1.124,27.6,1782050145610
,,1.114,27.6,1782050145694
,,1.103,27.6,1782050145777
,,1.082,27.6,1782050145861
,,1.041,27.6,1782050145944
44.161728333333336,8.334943333333333,0.999,0.0,1782050146000
,,0.999,27.6,1782050146044
,,0.999,27.6,1782050146106
,,0.968,27.6,1782050146272
,,0.947,27.6,1782050146355
,,0.968,27.6,1782050146444
,,0.978,27.6,1782050146604
,,0.978,27.6,1782050146690
,,0.989,27.6,1782050146770
,,0.999,27.6,1782050146861
,,1.020,27.6,1782050146947
44.161730000000006,8.334943333333333,1.030,0.0,1782050147000
,,1.030,27.6,1782050147049
,,1.051,27.6,1782050147102
,,1.009,27.6,1782050147356
,,0.937,27.6,1782050147562
,,0.874,27.6,1782050147563
,,0.822,27.6,1782050147600
,,0.822,27.6,1782050147766
,,0.812,27.6,1782050147866
,,0.822,27.6,1782050147933
44.161731666666675,8.334945000000001,0.801,0.0,1782050148000
,,0.801,27.6,1782050148015
,,0.781,27.6,1782050148098
,,0.760,27.6,1782050148181
,,0.739,27.6,1782050148264
,,0.718,27.6,1782050148347
,,0.791,27.6,1782050148437
,,0.864,27.6,1782050148513
,,0.937,27.6,1782050148596
,,1.009,27.6,1782050148679
,,1.020,27.6,1782050148762
,,0.999,27.6,1782050148845
,,0.978,27.6,1782050148931
44.161730000000006,8.334945000000001,0.989,0.0,1782050149000
,,0.989,27.6,1782050149045
,,0.989,27.6,1782050149094
,,0.957,27.6,1782050149178
,,0.957,27.6,1782050149261
,,0.947,27.6,1782050149344
,,0.916,27.6,1782050149428
,,0.885,27.6,1782050149511
,,0.874,27.6,1782050149594
,,0.864,27.6,1782050149678
,,0.853,27.6,1782050149762
,,0.874,27.6,1782050149845
,,0.895,27.6,1782050149938
44.161728333333336,8.334946666666667,0.885,0.0,1782050150000
,,0.885,27.6,1782050150007
,,0.916,27.6,1782050150090
,,0.957,27.6,1782050150188
,,1.009,27.6,1782050150256
,,1.041,27.6,1782050150423
,,1.030,27.6,1782050150511
,,1.020,27.6,1782050150590
,,0.989,27.6,1782050150671
,,0.978,27.6,1782050150754
,,0.968,27.6,1782050150846
,,0.957,27.6,1782050150920
44.16172666666667,8.334948333333333,0.947,0.0,1782050151000
,,0.947,27.6,1782050151003
,,0.978,27.6,1782050151086
,,0.978,27.6,1782050151169
,,0.989,27.6,1782050151252
,,0.989,27.6,1782050151335
,,0.978,27.6,1782050151423
,,0.999,27.6,1782050151501
,,1.030,27.6,1782050151586
,,1.072,27.6,1782050151667
,,1.082,27.6,1782050151751
,,1.103,27.6,1782050151834
,,1.103,27.6,1782050151917
,,1.114,27.6,1782050151999
44.161725,8.334946666666667,1.103,0.0,1782050152000
,,1.103,27.6,1782050152083
,,1.082,27.6,1782050152166
,,1.082,27.6,1782050152248
,,1.072,27.6,1782050152344
,,1.062,27.6,1782050152415
,,1.051,27.6,1782050152498
,,1.041,27.6,1782050152580
,,1.020,27.6,1782050152663
,,1.009,27.6,1782050152746
,,1.020,27.6,1782050152831
,,1.009,27.6,1782050152996
44.161725,8.334948333333333,0.999,0.0,1782050153000
,,0.999,27.6,1782050153163
,,0.989,27.6,1782050153256
,,0.999,27.6,1782050153328
,,0.989,27.6,1782050153411
,,0.989,27.6,1782050153495
,,0.989,27.6,1782050153578
,,0.978,27.6,1782050153662
,,0.968,27.6,1782050153745
,,0.957,27.6,1782050153912
,,0.947,27.6,1782050153991
44.16172333333334,8.33495,0.916,0.0,1782050154000
,,0.916,27.6,1782050154079
,,0.895,27.6,1782050154157
,,0.885,27.6,1782050154240
,,0.885,27.6,1782050154323
,,0.874,27.6,1782050154406
,,0.874,27.6,1782050154490
,,0.864,27.6,1782050154572
,,0.885,27.6,1782050154655
,,0.916,27.6,1782050154746
,,0.947,27.6,1782050154821
,,0.968,27.6,1782050154904
,,0.989,27.6,1782050154987
44.16172166666667,8.334953333333335,1.030,0.0,1782050155000
,,1.030,27.6,1782050155071
,,1.041,27.6,1782050155153
,,1.082,27.6,1782050155237
,,1.124,27.6,1782050155330
,,1.155,27.6,1782050155402
,,1.145,27.6,1782050155485
,,1.124,27.6,1782050155568
,,1.072,27.6,1782050155651
,,1.020,27.6,1782050155734
,,1.030,27.6,1782050155817
,,1.041,27.6,1782050155900
,,1.051,27.6,1782050155983
44.16171666666667,8.334955,1.030,0.0,1782050156000
,,1.030,27.6,1782050156070
,,1.051,27.6,1782050156149
,,1.020,27.6,1782050156257
,,0.999,27.6,1782050156315
,,0.947,27.6,1782050156398
,,0.957,27.6,1782050156481
,,0.968,27.6,1782050156564
,,0.999,27.6,1782050156647
,,1.051,27.6,1782050156730
,,1.030,27.6,1782050156845
44.16170833333334,8.334953333333335,0.968,0.0,1782050157000
,,0.968,27.6,1782050157157
,,0.937,27.6,1782050157245
,,0.905,27.6,1782050157311
,,0.853,27.6,1782050157395
,,0.833,27.6,1782050157479
,,0.791,27.6,1782050157561
,,0.781,27.6,1782050157645
,,0.739,27.6,1782050157746
,,0.697,27.6,1782050157812
,,0.676,27.6,1782050157892
44.16170333333333,8.334948333333333,0.614,0.0,1782050158000
,,0.614,27.6,1782050158058
,,0.604,27.6,1782050158146
,,0.624,27.6,1782050158224
,,0.635,27.6,1782050158307
,,0.666,27.6,1782050158395
,,0.708,27.6,1782050158473
,,0.749,27.6,1782050158556
,,0.833,27.6,1782050158654
,,0.895,27.6,1782050158722
,,0.937,27.6,1782050158805
,,0.926,27.6,1782050158888
,,0.926,27.6,1782050158971
44.161696666666664,8.334945000000001,0.937,0.0,1782050159000
,,0.937,27.6,1782050159054
,,0.947,27.6,1782050159137
,,0.957,27.6,1782050159241
,,0.957,27.6,1782050159335
,,0.968,27.6,1782050159386
,,0.989,27.6,1782050159542
,,0.978,27.6,1782050159566
,,0.957,27.6,1782050159654
,,0.947,27.6,1782050159802
,,0.926,27.6,1782050159950
,,0.968,27.6,1782050159969
44.16169333333334,8.334943333333333,1.009,0.0,1782050160000
,,1.009,27.6,1782050160155
,,1.051,27.6,1782050160155
,,1.103,27.6,1782050160299
,,1.114,27.6,1782050160464
,,1.103,27.6,1782050160485
,,1.093,27.6,1782050160565
,,1.082,27.6,1782050160673
,,1.124,27.6,1782050160798
,,1.124,27.6,1782050160920
,,1.124,27.6,1782050160963
44.16169,8.334935,1.124,0.0,1782050161000
,,1.124,27.6,1782050161046
,,1.062,27.6,1782050161129
,,1.020,27.6,1782050161213
,,0.957,27.6,1782050161296
,,0.895,27.6,1782050161379
,,0.843,27.6,1782050161463
,,0.833,27.6,1782050161546
,,0.801,27.6,1782050161639
,,0.749,27.6,1782050161712
,,0.718,27.6,1782050161797
,,0.687,27.6,1782050161959
44.161686666666675,8.334931666666668,0.656,0.0,1782050162000
,,0.656,27.6,1782050162042
,,0.635,27.6,1782050162124
,,0.635,27.6,1782050162207
,,0.624,27.6,1782050162290
,,0.624,27.6,1782050162374
,,0.635,27.6,1782050162463
,,0.645,27.6,1782050162542
,,0.624,27.6,1782050162623
,,0.614,27.6,1782050162706
,,0.604,27.6,1782050162788
,,0.593,27.6,1782050162872
,,0.593,27.6,1782050162954
44.161685000000006,8.334928333333332,0.604,0.0,1782050163000
,,0.604,27.6,1782050163037
,,0.604,27.6,1782050163147
,,0.583,27.6,1782050163203
,,0.572,27.6,1782050163286
,,0.562,27.6,1782050163370
,,0.562,27.6,1782050163453
,,0.541,27.6,1782050163538
,,0.541,27.6,1782050163618
,,0.541,27.6,1782050163705
,,0.552,27.6,1782050163791
,,0.583,27.6,1782050163868
44.16168166666667,8.334930000000002,0.645,0.0,1782050164000
,,0.645,27.6,1782050164042
,,0.708,27.6,1782050164130
,,0.791,27.6,1782050164200
,,0.853,27.6,1782050164283
,,0.937,27.6,1782050164366
,,1.009,27.6,1782050164449
,,1.082,27.6,1782050164534
,,1.166,27.6,1782050164699
,,1.259,27.6,1782050164784
,,1.322,27.6,1782050164865
,,1.353,27.6,1782050164948
44.16167833333334,8.334933333333334,1.384,0.0,1782050165000
,,1.384,27.6,1782050165031
,,1.384,27.6,1782050165113
,,1.374,27.6,1782050165197
,,1.353,27.6,1782050165280
,,1.353,27.6,1782050165364
,,1.343,27.6,1782050165447
,,1.322,27.6,1782050165546
,,1.322,27.6,1782050165613
,,1.301,27.6,1782050165697
,,1.259,27.6,1782050165866
,,1.238,27.6,1782050165991
44.161674999999995,8.334936666666666,1.218,0.0,1782050166000
,,1.218,27.6,1782050166047
,,1.207,27.6,1782050166197
,,1.228,27.6,1782050166198
,,1.228,27.6,1782050166299
,,1.228,27.6,1782050166359
,,1.238,27.6,1782050166525
,,1.249,27.6,1782050166710
,,1.259,27.6,1782050166711
,,1.259,27.6,1782050166903
,,1.280,27.6,1782050166925
,,1.280,27.6,1782050166940
44.16167166666667,8.334941666666667,1.311,0.0,1782050167000
,,1.311,27.6,1782050167047
,,1.343,27.6,1782050167106
,,1.374,27.6,1782050167215
,,1.395,27.6,1782050167293
,,1.415,27.6,1782050167355
,,1.436,27.6,1782050167440
,,1.447,27.6,1782050167531
,,1.457,27.6,1782050167604
,,1.467,27.6,1782050167687
,,1.478,27.6,1782050167770
,,1.488,27.6,1782050167853
,,1.499,27.6,1782050167936
44.16166666666666,8.334945000000001,1.478,0.0,1782050168000
,,1.478,27.6,1782050168019
,,1.436,27.6,1782050168102
,,1.405,27.6,1782050168190
,,1.384,27.6,1782050168351
,,1.353,27.6,1782050168373
,,1.322,27.6,1782050168463
,,1.290,27.6,1782050168600
,,1.270,27.6,1782050168716
,,1.270,27.6,1782050168766
,,1.249,27.6,1782050168864
44.16166333333334,8.334948333333333,1.259,0.0,1782050169000
,,1.259,27.6,1782050169007
,,1.259,27.6,1782050169031
,,1.259,27.6,1782050169169
,,1.311,27.6,1782050169189
,,1.374,27.6,1782050169272
,,1.426,27.6,1782050169389
,,1.488,27.6,1782050169430
,,1.519,27.6,1782050169534
,,1.540,27.6,1782050169606
,,1.571,27.6,1782050169724
,,1.613,27.6,1782050169769
44.16166,8.33495,1.655,0.0,1782050170000
,,1.655,27.6,1782050170033
,,1.707,27.6,1782050170097
,,1.748,27.6,1782050170181
,,1.790,27.6,1782050170276
,,1.769,27.6,1782050170347
,,1.759,27.6,1782050170434
,,1.748,27.6,1782050170531
,,1.717,27.6,1782050170605
,,1.717,27.6,1782050170732
,,1.728,27.6,1782050170759
,,1.738,27.6,1782050170842
,,1.738,27.6,1782050170925
44.161655,8.334953333333335,1.696,0.0,1782050171000
,,1.696,27.6,1782050171022
,,1.655,27.6,1782050171093
,,1.623,27.6,1782050171190
,,1.592,27.6,1782050171256
,,1.623,27.6,1782050171340
,,1.634,27.6,1782050171506
,,1.644,27.6,1782050171589
,,1.655,27.6,1782050171671
,,1.644,27.6,1782050171754
,,1.655,27.6,1782050171854
,,1.665,27.6,1782050171926
44.161651666666664,8.334955,1.665,0.0,1782050172000
,,1.665,27.6,1782050172048
,,1.696,27.6,1782050172086
,,1.738,27.6,1782050172343
,,1.769,27.6,1782050172368
,,1.800,27.6,1782050172448
,,1.832,27.6,1782050172585
,,1.842,27.6,1782050172725
,,1.852,27.6,1782050172751
,,1.873,27.6,1782050172834
44.16164666666667,8.334958333333333,1.894,0.0,1782050173000
,,1.894,27.6,1782050173086
,,1.904,27.6,1782050173265
,,1.915,27.6,1782050173266
,,1.925,27.6,1782050173364
,,1.915,27.6,1782050173499
,,1.894,27.6,1782050173672
,,1.884,27.6,1782050173672
,,1.863,27.6,1782050173780
,,1.863,27.6,1782050173830
,,1.863,27.6,1782050173982
44.161641666666675,8.334963333333333,1.852,0.0,1782050174000
,,1.852,27.6,1782050174001
,,1.863,27.6,1782050174184
,,1.842,27.6,1782050174184
,,1.821,27.6,1782050174334
,,1.800,27.6,1782050174491
,,1.780,27.6,1782050174517
,,1.759,27.6,1782050174599
,,1.738,27.6,1782050174659
,,1.707,27.6,1782050174799
,,1.686,27.6,1782050174826
44.161638333333336,8.334966666666666,1.686,0.0,1782050175000
,,1.686,27.6,1782050175003
,,1.686,27.6,1782050175003
,,1.686,27.6,1782050175105
,,1.707,27.6,1782050175157
,,1.769,27.6,1782050175310
,,1.811,27.6,1782050175336
,,1.852,27.6,1782050175414
,,1.904,27.6,1782050175534
,,1.957,27.6,1782050175573
,,2.009,27.6,1782050175720
,,2.050,27.6,1782050175742
,,2.102,27.6,1782050175903
,,2.133,27.6,1782050175925
,,2.123,27.6,1782050175988
44.161629999999995,8.33497,2.133,0.0,1782050176000
,,2.133,27.6,1782050176071
,,2.144,27.6,1782050176154
,,2.133,27.6,1782050176241
,,2.123,27.6,1782050176320
,,2.102,27.6,1782050176490
,,2.092,27.6,1782050176642
,,2.071,27.6,1782050176670
,,2.040,27.6,1782050176749
,,2.029,27.6,1782050176848
,,2.019,27.6,1782050176901
44.16162333333333,8.334974999999998,2.009,0.0,1782050177000
,,2.009,27.6,1782050177051
,,2.071,27.6,1782050177074
,,2.081,27.6,1782050177153
,,2.071,27.6,1782050177256
,,2.071,27.6,1782050177400
,,2.081,27.6,1782050177577
,,2.081,27.6,1782050177597
,,2.081,27.6,1782050177666
,,2.081,27.6,1782050177732
,,2.092,27.6,1782050177820
,,2.081,27.6,1782050177898
,,2.061,27.6,1782050177982
44.16161833333334,8.33498,2.061,0.0,1782050178000
,,2.061,27.6,1782050178065
,,1.988,27.6,1782050178148
,,2.009,27.6,1782050178249
,,2.009,27.6,1782050178314
,,2.009,27.6,1782050178398
,,2.029,27.6,1782050178482
,,2.029,27.6,1782050178565
,,2.061,27.6,1782050178648
,,2.071,27.6,1782050178727
,,2.102,27.6,1782050178843
,,2.123,27.6,1782050178893
,,2.133,27.8,1782050178976
44.16161333333333,8.334985,2.154,0.0,1782050179000
,,2.154,27.8,1782050179059
,,2.196,27.8,1782050179142
,,2.206,27.8,1782050179249
,,2.217,27.8,1782050179310
,,2.227,27.8,1782050179392
,,2.227,27.8,1782050179475
,,2.238,27.8,1782050179558
,,2.238,27.8,1782050179641
,,2.258,27.8,1782050179724
,,2.248,27.8,1782050179890
44.161608333333334,8.334988333333333,2.269,0.0,1782050180000
,,2.269,27.8,1782050180022
,,2.269,27.8,1782050180055
,,2.279,27.8,1782050180225
,,2.290,27.8,1782050180226
,,2.321,27.8,1782050180327
,,2.352,27.8,1782050180387
,,2.362,27.8,1782050180532
,,2.414,27.8,1782050180554
,,2.466,27.8,1782050180737
,,2.498,27.8,1782050180738
,,2.498,27.8,1782050180839
,,2.518,27.8,1782050180886
44.16160333333334,8.334991666666667,2.518,0.0,1782050181000
,,2.518,27.8,1782050181049
,,2.550,27.8,1782050181070
,,2.591,27.8,1782050181157
,,2.612,27.8,1782050181219
,,2.612,27.8,1782050181352
,,2.633,27.8,1782050181384
,,2.675,27.8,1782050181660
,,2.675,27.8,1782050181660
,,2.675,27.8,1782050181699
,,2.675,27.8,1782050181718
,,2.695,27.8,1782050181799
,,2.706,27.8,1782050181882
,,2.737,27.8,1782050181965
44.16159833333333,8.334995,2.758,0.0,1782050182000
,,2.758,27.8,1782050182048
,,2.779,27.8,1782050182132
,,2.799,27.8,1782050182236
,,2.831,27.8,1782050182298
,,2.820,27.8,1782050182381
,,2.799,27.8,1782050182465
,,2.810,27.8,1782050182548
,,2.820,27.8,1782050182631
,,2.831,27.8,1782050182719
,,2.831,27.8,1782050182831
,,2.841,27.8,1782050182881
,,2.841,27.8,1782050182964
44.161591666666666,8.334998333333335,2.831,0.0,1782050183000
,,2.831,27.8,1782050183048
,,2.831,27.8,1782050183131
,,2.820,27.8,1782050183210
,,2.820,27.8,1782050183293
,,2.841,27.8,1782050183376
,,2.852,27.8,1782050183460
,,2.862,27.8,1782050183542
,,2.883,27.8,1782050183639
,,2.872,27.8,1782050183733
,,2.883,27.8,1782050183791
,,2.883,27.8,1782050183875
,,2.883,27.8,1782050183958
44.16158666666667,8.335,2.893,0.0,1782050184000
,,2.893,27.8,1782050184041
,,2.904,27.8,1782050184123
,,2.914,27.8,1782050184222
,,2.904,27.8,1782050184323
,,2.893,27.8,1782050184374
,,2.893,27.8,1782050184526
,,2.904,27.8,1782050184549
,,2.914,27.8,1782050184705
,,2.924,27.8,1782050184833
,,2.945,27.8,1782050184870
,,2.956,27.8,1782050184954
44.16158,8.335003333333333,2.966,0.0,1782050185000
,,2.966,27.8,1782050185037
,,2.966,27.8,1782050185119
,,2.976,27.8,1782050185240
,,2.976,27.8,1782050185286
,,2.997,27.8,1782050185369
,,2.997,27.8,1782050185452
,,3.008,27.8,1782050185534
,,3.018,27.8,1782050185618
,,3.008,27.8,1782050185700
,,3.008,27.8,1782050185783
,,2.997,27.8,1782050185866
,,2.997,27.8,1782050185949
44.16157499999999,8.335004999999999,2.987,0.0,1782050186000
,,2.987,27.8,1782050186032
,,2.987,27.8,1782050186131
,,2.997,27.8,1782050186198
,,3.008,27.8,1782050186282
,,2.997,27.8,1782050186364
,,2.997,27.8,1782050186449
,,2.997,27.8,1782050186531
,,2.987,27.8,1782050186615
,,2.987,27.8,1782050186727
,,2.987,27.8,1782050186781
,,2.976,27.8,1782050186864
,,2.997,27.8,1782050186947
44.16157,8.335008333333333,2.987,0.0,1782050187000
,,2.987,27.8,1782050187032
,,2.976,27.8,1782050187114
,,2.966,27.8,1782050187198
,,2.956,27.8,1782050187281
,,2.945,27.8,1782050187360
,,2.945,27.8,1782050187447
,,2.945,27.8,1782050187531
,,2.956,27.8,1782050187693
,,2.945,27.8,1782050187782
,,2.945,27.8,1782050187859
,,2.956,27.8,1782050187942
44.161565,8.33501,2.956,0.0,1782050188000
,,2.956,27.8,1782050188025
,,2.966,27.8,1782050188109
,,2.966,27.8,1782050188191
,,2.966,27.8,1782050188273
,,2.976,27.8,1782050188356
,,2.987,27.8,1782050188440
,,2.987,27.8,1782050188526
,,2.987,27.8,1782050188607
,,2.976,27.8,1782050188689
,,2.976,27.8,1782050188771
,,2.987,27.8,1782050188864
,,2.987,27.8,1782050188937
44.161559999999994,8.335013333333334,2.997,0.0,1782050189000
,,2.997,27.8,1782050189021
,,2.997,27.8,1782050189103
,,2.997,27.8,1782050189186
,,3.008,27.8,1782050189269
,,2.997,27.8,1782050189364
,,3.018,27.8,1782050189440
,,3.008,27.8,1782050189610
,,3.018,27.8,1782050189754
,,3.039,27.8,1782050189779
,,3.039,27.8,1782050189965
,,3.049,27.8,1782050189965
44.16155333333333,8.335018333333332,3.039,0.0,1782050190000
,,3.039,27.8,1782050190099
,,3.039,27.8,1782050190118
,,3.039,27.8,1782050190280
,,3.039,27.8,1782050190281
,,3.028,27.8,1782050190440
,,3.028,27.8,1782050190570
,,3.018,27.8,1782050190619
,,3.028,27.8,1782050190848
44.161550000000005,8.335021666666668,3.028,0.0,1782050191000
,,3.028,27.8,1782050191066
,,3.018,27.8,1782050191135
,,3.008,27.8,1782050191182
,,2.997,27.8,1782050191448
,,3.018,27.8,1782050191519
,,3.018,27.8,1782050191597
,,3.018,27.8,1782050191714
,,3.018,27.8,1782050191834
,,3.018,27.8,1782050191855
44.161546666666666,8.335023333333334,3.028,0.0,1782050192000
,,3.028,27.8,1782050192110
,,3.039,27.8,1782050192341
,,3.039,27.8,1782050192539
,,3.039,27.8,1782050192825
,,3.049,27.8,1782050192853
44.16154166666667,8.335026666666666,3.060,0.0,1782050193000
,,3.060,27.8,1782050193034
,,3.060,27.8,1782050193058
,,3.060,27.8,1782050193181
,,3.070,27.8,1782050193335
,,3.080,27.8,1782050193358
,,3.080,27.8,1782050193455
,,3.080,27.8,1782050193530
,,3.091,27.8,1782050193670
,,3.080,27.8,1782050193849
,,3.080,27.8,1782050193849
,,3.070,27.8,1782050193996
44.16153666666667,8.335028333333334,3.070,0.0,1782050194000
,,3.070,27.8,1782050194014
,,3.070,27.8,1782050194089
,,3.049,27.8,1782050194187
,,3.060,27.8,1782050194269
,,3.070,27.8,1782050194380
,,3.080,27.8,1782050194430
,,3.070,27.8,1782050194602
,,3.060,27.8,1782050194770
,,3.070,27.8,1782050194914
44.16153166666666,8.33503,3.091,0.0,1782050195000
,,3.091,27.8,1782050195080
,,3.112,27.8,1782050195081
,,3.122,27.8,1782050195197
,,3.101,27.8,1782050195331
,,3.101,27.8,1782050195483
,,3.101,27.8,1782050195506
,,3.101,27.8,1782050195688
,,3.091,27.8,1782050195688
,,3.070,27.8,1782050195744
,,3.070,27.8,1782050195828
,,3.091,27.8,1782050195911
,,3.070,27.8,1782050195995
44.16152666666667,8.335031666666668,3.049,0.0,1782050196000
,,3.049,27.8,1782050196075
,,3.060,27.8,1782050196158
,,3.018,27.8,1782050196262
,,2.997,27.8,1782050196324
,,2.966,27.8,1782050196408
,,2.935,27.8,1782050196491
,,2.914,27.8,1782050196574
,,2.893,27.8,1782050196656
,,2.924,27.8,1782050196740
,,2.893,27.8,1782050196909
,,2.883,27.8,1782050196988
44.16152166666667,8.335033333333334,2.862,0.0,1782050197000
,,2.862,27.8,1782050197073
,,2.852,27.8,1782050197154
,,2.872,27.8,1782050197237
,,2.914,27.8,1782050197320
,,2.956,27.8,1782050197404
,,2.997,27.8,1782050197487
,,3.018,27.8,1782050197569
,,3.060,27.8,1782050197653
,,3.091,27.8,1782050197751
,,3.080,27.8,1782050197819
,,3.112,27.8,1782050197902
,,3.153,27.8,1782050197985
44.16151833333333,8.335035,3.195,0.0,1782050198000
,,3.195,27.8,1782050198068
,,3.237,27.8,1782050198151
,,3.247,27.8,1782050198234
,,3.226,27.8,1782050198354
,,3.216,27.8,1782050198404
,,3.205,27.8,1782050198555
,,3.205,27.8,1782050198579
,,3.205,27.8,1782050198764
,,3.185,27.8,1782050198765
,,3.185,27.8,1782050198815
,,3.153,27.8,1782050198898
,,3.143,27.8,1782050198981
44.16151333333334,8.335036666666667,3.122,0.0,1782050199000
,,3.122,27.8,1782050199069
,,3.122,27.8,1782050199147
,,3.133,27.8,1782050199300
,,3.143,27.8,1782050199323
,,3.143,27.8,1782050199396
,,3.133,27.8,1782050199479
,,3.143,27.8,1782050199580
,,3.133,27.8,1782050199681
,,3.153,27.8,1782050199728
,,3.174,27.8,1782050199886
,,3.185,27.8,1782050199911
,,3.195,27.8,1782050199978
44.16150833333333,8.33504,3.205,0.0,1782050200000
,,3.205,27.8,1782050200062
,,3.216,27.8,1782050200151
,,3.216,27.8,1782050200228
,,3.247,27.8,1782050200311
,,3.247,27.8,1782050200400
,,3.268,27.8,1782050200478
,,3.278,27.8,1782050200562
,,3.289,27.8,1782050200645
,,3.289,27.8,1782050200751
,,3.299,27.8,1782050200807
,,3.289,27.8,1782050200890
,,3.289,27.8,1782050200973
44.161503333333336,8.335043333333335,3.289,0.0,1782050201000
,,3.289,27.8,1782050201056
,,3.299,27.8,1782050201222
,,3.299,27.8,1782050201306
,,3.299,27.8,1782050201395
,,3.289,27.8,1782050201471
,,3.299,27.8,1782050201554
,,3.299,27.8,1782050201651
,,3.299,27.8,1782050201720
,,3.309,27.8,1782050201803
,,3.299,27.8,1782050201886
